question,predicted
Water Night was composed by what Grammy-winning American composer?,Water Night is one of composers written in 1995 during his attendance at University of Nevada Las Vegas
Where is the  highest level of baseball which Koichi Sekikawa is a former outfielder in located ,Koichi Sekikawa is a former outfielder of what country?
What was the Canadian movie called in Italy that stared a professional American football defensive end of the National Football League along with Michael Ironside?,What film was written by Jeff Begun and Ann Lewis Hamilton under the pseudonym Buck
What team had Tony Roberts replaced by an American sportscaster from Buffalo New York when he retired?,Tony Roberts was replaced by Don Criqui as play-by-play announcer for what
 Collateral Damage is an episode of the television series Millennium and features the host of a late night talk show that airs how often?,What is the time of year that the radio show that featured the eleventh episode of the third
In what year was the fantasy and science fiction author of the short story Recovery born?,Recovery is the first e-book and seventh installment of The New Jedi Order series set in
Les Patterson Saves the World was a comedy film starring the author of which autobiography?,What book was written by the character created by Barry Humphries?
Which Spanish football team did Ángel Dealbert Ibáñez  played for ,Which Spanish football team based in Castellón de la Plana plays in the Tercer
What position in their bands did both Christopher Amott and Johnny Edwards have in common?,Christopher Amott and Johnny Edwards are which?
What film debut in 2006 with a South Korean actress born in 1972?,Which film is a 2006 South Korean film and the directorial debut of Byeon Se
The Rome Protocols were signed by three Prime Ministers one of which was assassinated as part of what?,The Rome Protocols were signed by the Austrian Christian Social and Patriotic Front statesman who
Which band was active the longest Spirit of the West or Big Pig?,Which band was active from 1983 to 2016 Spirit of the West or Big Pig?
What part of Australia is Alice River and Rupertswood in?,Alice River is a suburb of the City of Townsville in North Queensland Australia the estate was
 The 1919 Mississippi gubernatorial election Incumbent Democrat was a master of what?,What is the term of the man who won the 1919 Mississippi gubernatorial election
The Environment Act 1995 passed under the tutelage of a politician associated with what political party?,The Environment Act 1995 c 25 passed under the ministerial tutelage of John Gu
Which band was formed first Killing Joke or Acceptance ?,Which band formed in 1978 in Notting Hill London England Acceptance or Killing Joke?
Among the cast for Suicide Squad who has also appeared in Flags of Our Fathers?,Who is the youngest son of the actor who appeared in the 2016 American superhero film based on
While at the University of Michigan Louis Smith played with what American jazz trumpeter bandleader and composer?,Who was born first Miles Davis or Thad Jones?
What profession does Spice Girls discography and Emma Bunton have in common?,What is the profession of the actress who is a member of the girl group the Spice Girls
Which is a shrub Mimosa or Cryptocoryne?,Which genus is more common Mimosa or Crystalcoryne?
A Therapy was written and directed by what French-Polish film director who was born in Paris?,Who directed the 2012 comedy short film A Therapy?
Of four Harry S. Truman Supreme Court candidates who was the 53rd United States Secretary of the Treasury and the 13th Chief Justice of the United States?,Which American Democratic politician was the 53rd United States Secretary of Treasury and the 13th Chief
The city Charles Prince Airport is approximately 16 km northwest of was called Salisbury until what year?,Charles Prince Airport is approximately 16 km northwest of the capital and most populous city of Zimbabwe officially
The actress that played  Pearl Gallagher on the tv sitcom Diff'rent Strokes is also the voice of an animated character that debuted in what year?,In what year did the character that Mary Jo Catlett plays in the television sitcom D
Are Lycoris and Ammi both native to southern Asia?,Are Lycoris and Ammi both genus of flowering plants?
Are Darren Benjamin Shepherd and Rémi Lange both American?,Are Darren Shepherd and Rimi Lange both film directors?
What was the name of the commander who captured all of the French ships that varied in size?,Who was the commander of the Royal Navy under which the Battle of Guadeloupe was captured
What is the middle name of the Silicon Valley entrepreneur disussed in the non-fiction book The Unwinding?,The Unwinding includes lengthy profiles of what American entrepreneur venture capitalist philanthro
Which magazine produces more print editions yearly Nautilus or TV Guide?,Which magazine Nautilus or TV Guide is more popular?
Knock is an example of fiction by Frederic Brown that has how many words?,What is the maximum word count for the flash fiction that Fredric Brown wrote?
What actor was also a president that Richard Darman worked with when they were in office?,Richard Darman served in senior positions during the presidencies of which president?
The Lang Labor Party was the group that aligned with the policies of the government that followed what system?,The Lang Labor Party was a political party active in South Australia from 1931 to 1934 align
What is another name for basidiomycete fungus?,Which is a twist on the name of the mushroom that is widely distributed in the Northern He
Which species is native to Asia Corokia or Rhodotypos?,Which shrub is native to China Corokia or Rhodotypos?
 Which album did the band Kraftwerk release after their successful album which reached number 25 on the US Billboard Hot 100 chart?,Which album by German electronic band Kraftwerk featured language-specific lyrics Radio-Aktivität or Auto
Dunstan is an electoral district that includes which suburb of Adelaide in the City of Norwood Payneham St Peters?,Which suburb of Adelaide South Australia is in the electoral district of Dunstan?
When was Aimee Carrero's depiction of Angie first aired?,What time did the show that Aimee Carrero played Sofia Rodriguez premiere?
A Wind in the Door is part of a series written by who?,Who wrote the book that is a companion to A Wind in the Door?
Are both Miltoniopsis and Strobilanthes examples of a genus?,Are Miltoniopsis and Strobilanthes both genus of orchids?
Claudine's Return starred the actress who played which role on Married...with Children?,Claudine's Return starred an actress who started playing what role on the Fox sit
Fodder on My Wings is an album by a singer/pianist/songwriter born in which year ?,Fodder on My Wings is an album by singer/pianist/songwriter born in
Ladislav Matejka's Michigan Slavic Publications has published volumes by which historian considered to be the founder of morphophonology?,Who was the founder of morphophonology Ladislav Matjka or
What is the highest peak in the mountain range in which Elk Valley Tennessee is located in?,What is the highest peak of the mountain range in the Appalachian Mountains located in Campbell
Who lived longer Ellen Glasgow or N. Scott Momaday ?,Who was born first Ellen Gholson or N. Scott Momaday?
Which mountain is higher Nanda Devi or Broad Peak?,Which mountain is higher Nanda Devi or Broad Peak?
Which cast member of Pitch Perfect 2 was born March 9 1986?,What American actress producer and singer is in Pitch Perfect 2?
Which Danish professional football club that won three Danish championships and five Danish Cup trophies did Keld Bordinggaard play for?,What Danish club has Keld Bordinggard played professionally for?
Which is a comedy film The Million Dollar Duck or Don Quixote?,Which film was released first The Million Dollar Duck or The Ingenious Nobleman Mister Qui
Who was born first of Leslie S. Hiscott and James Rolfe,Who directed the first ever depiction of Hercule Poirot with Austin Trevor?
Zach Parise's father played in which league?,Jordan Parise is the older brother of a player who is currently serving as an alternate captain
Which director was also a writer Noel M. Smith or Reza Parsa?,Who was born first Noel Mason Smith or Reza Parsa?
What kind of material forms the wrapping for the chocolate candies that Hershey Kissables were shaped like?,Hershey Kissables were a chocolate candy sold by The Hershey Company from
Erving Goffman was cited as higher than a literary critic on which guide?,Which publication lists Erving Goffman as the sixth most-cited author in the humanities
Up There Down There is a rock song written by an american guitarist who married a fellow rock musician by the name of what?,Up There Down There was a rock song written by which American guitarist best known as a
What country does Ogwini Comprehensive Technical High School and Durban have in common?,Ogwini Comprehensive Technical High School is located at Umlazi KwaZulu-
What year did a director of a North Korean cinema film get kidnapped?,Pulgasari Chosn'gl was a North Korean dark fantasy-
Jamie Campbell Bower was a cast member of the TNT show that was canceled after how many seasons?,James Metcalfe Campbell Bower plays Elizabethan playwright Kit Marlowe in
Which peak is flanked by Manaslu Shispare or Ngadi Chuli?,Which high peak in the Mansiri Himal is flanked by Mana
Phyllis Kohn holds a seat in the House of Representatives which meets where?,Phyllis Kahn is a Minnesota politician and former member of the Minnesota House
Which mountain is taller Gasherbrum II or Langtang Ri?,Which mountain is higher Gasherbrum II or Langtang Ri?
Jim Price appeared on the Rolling Stones Album released in what month?,James Price appeared on the albums Sticky Fingers Exile on Main St. and Goat
Where is Anticimex's parent company headquartered?,Anticimex is an international modern pest control company headquartered in which Pittsburgh Pennsylvania city?
In what state did this band form that is an American metalcore band founded in mid-2009 and whose lead vocalist was Jerry Roush?,What state is the band that was founded by Austin Carlile and Jaxin Hall in mid
What division of Mexican football is the team that Jesús Daniel García Esparza currently plays for?,Jess Garca Esparza plays for a Mexican football club that
Who had more pen names George Orwell or Nelson DeMille?,Who is older Eric Blair or Nelson DeMille?
Did both Anthony Burgess and Tennessee Williams use pen names?,Are John Burgess Wilson and Thomas Lanier both playwrights?
What cuisine is described as a cultural blending of Mediterranean influences (such as those created by Italian and Spanish populations)?,What is the name of the country where the great immigratory waves imprinted a
Were both Léopold Eyharts and Ulrich Walter a General in the French Air Force? ,Are Léopold Eyharts and Ulrich Walter both engineers?
Who is the father of the king who attempted to have Eardwulf assassinated,Eardwulf fl. 790 was king of Northumbria
Are Werther and The Odyssey both operas?,Are The Odyssey and Werther both operas?
Are 9 DeKalb Avenue and New York World Building both skyscrapers in Brooklyn?,Are 9 DeKalb Avenue and The New York World Building both skyscrapers?
Where did Leigh Anne Tuohy’s son play college football?,Leigh Anne Tuohy is best known for being the legal guardian of an
 What did an English former footballer purchase in march 2009?,DW Sports Fitness was founded when Dave Whelan purchased what club?
Do the bands 3OH!3 and Moonbabies have the same number of members?,Are 3OH!3 and Moonbabies both American electronic music duos?
Ruddles Brewery is owned by a pub retailer and brewer based in what city?,Ruddles Brewery is now owned by the company that is based in what Suffolk
The producer of Live By NIght began his film career playing what role in Critters 3?,What is the name of the actor who has recently been cast in the 1920s crime film Live
Which Bob Stoops coached team beat the 2016 Auburn Tigers football team?,Which team played their home games at Gaylord Family Oklahoma Memorial Stadium in Norman Oklahoma?
Which 2010 Norwegian documentary miniseries featured an expert who is the Director of the University of Cambridge's Autism Research Centre?,Which documentary miniseries was presented by Harald Eia?
Which American anthology horror series created and produced by Ryan Murphy and Brad Falchuk did  Denis O'Hare filmography performance in the first season of ,What horror series created and produced by Ryan Murphy and Brad Falchuk has Denis O'
Who lived to an older age Elia Kazan or Moustapha Akkad?,Who was born first Elia Kazan or Mustapha Al Akkad?
When did the Romance languages of Slovenia evolver from Vulgar Latin?,Slovenia has been a meeting area of the Slavic Germanic Romance and Ura
Ashley Benson portrayed the role of Brit in the 2012 crime film directed by whom?,Ashley Victoria Benson has portrayed Abigail Deveraux in a 2012 American crime
Millennium Greens were funded in part by a what type of lottery?,Millennium Greens were created in cities towns and villages in England funded by what national lottery?
What Happens in Vegas an American comedy film starring Lake Bell was released in what year?,What year was the American comedy film directed by Tom Vaughan released?
On what kind of field did the team led by head coach Joe Harasymiak play?,What is the name of the field where the 2016 Maine Black Bears football team played their home
Lake Wales Ridge National Wildlife Refuge is on the US route that runs between a city in what Florida county?,The Lake Wales Ridge National Wildlife Refuge is located in four separated areas on the Lake Wales Ridge between
Are both Viken Babikian and Don Manoukian American ?,Are Viken Babikian and Donald Manoukian both American football guards?
Irish print journalist Arthur Quinlan was the only one to interviewed which major figure of the Cuban Revolution?,Arthur Quinlan was the only western journalist to have interviewed which Argentine Marxist revolutionary physician
What do Eragrostis and Rhexia have in common?,Which is more common Eragrostis or Rhexia?
Which is a black-and-white film Flying Padre or Inside Job?,Which film is longer Inside Job or Flying Padre?
Saltillo Engine is an engine plant in Ramos Arizpe that belongs to the American subsidiary of what company?,Saltillo Engine is a Chrysler engine plant in Ramos Arizpe Coa
What station is 3 miles away from the railway station that was used in the film Brief Encounter?,Which railway station served the village of Borwick in Lancashire England?
Which building was completed first the W. R. Grace Building or 10 Hudson Yards?,Which building was completed first W. R. Grace Building or Hudson Yards?
What nationality was the lover of Lord Alfred Douglas ? ,What language was the poet who was best known as the friend and lover of Oscar Wilde?
The university where Rolf Martin Theodor Dahlgren worked as a professor has how many employees?,Rolf Martin Dahlgren was a Swedish-Danish botanist professor at
When was the English rock band formed that's first recording remained unreleased for three years?,On Parole is the first recording made by the band formed in what year?
Reeves Plains Power Station is a proposal from a company owned by who?,Reeves Plains Power Station is a proposal from an Australian generation electricity and gas
Daddy was an American Pit Bull who was integral to the work of what Mexican-American dog behaviorist with over 25 years of canine experience?,Who was born first Daddy 1994 or Cesar Millan?
What musical duo used samples from the first presenter of Tomorrow's World in their album Lost and Safe?,Lost and Safe is the third album by which musical duo?
Who was born later Jerry Garcia or Joe Gooch?,Who was born first Jerome Garcia or Joe Gooch?
who released the 2012 record of red?,What record company released the song Red on October 2 2012?
Joan Bennett Kennedy who had three children including Kara Kennedy was known for pursuing which career?,Kara Anne Kennedy Allen was the oldest of the three children of an American socialite musician author
What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,Which singer was featured in the song So Fresh So Clean?
Who directed the film Leigha Kayleen Hancock is best known for?,Who directed the 2012 American dystopian science fiction adventure film Leigha Hancock is best
What commentator and author questioned the validity of CORE's non-profit status?,Which American television host political commentator and author is the founder of the Center for Organizational Research
What league did was the team that played home games at Holman Stadium belong to?,What is the name of the baseball team that played home games at Holman Stadium from 1998 through
Who was the king of England who became king after the death of his younger brother and whose reign was chaotic due to rivalry with relatives until his own death a few decades later?,Who was the cousin of the king who died in 1135?
What is the birth date of this American composer who composed the Ghost Quartet?,When was the composer of the musical Ghost Quartet born?
When was the female co-founder of the organization that published the Daily Word devotional born?,Mary Caroline Myrtle Page Fillmore was co-founder of a church within the
What other things did  blind Arab philosopher who is also  Abd Allah ibn al-Fadl teacher do ,Little is known of his life apart from what can be gleaned from manuscripts of his
The announcer of Screen Gems Network was the voice of a mascot for what cereal?,What is the name of the company that announced Screen Gems Network?
In what field did a Swiss physicist who had a geometrical representation named after him work in?,What field of study is the Bloch sphere named after a Swiss physic
Louis XVI style sought to evoke the artistic styles that were just then being rediscovered in  Pompeii and this ancient Roman town that was destroyed in what year,Louis XVI style was discovered in an ancient Roman town destroyed by volcanic pyrocla
In what country did Gildo Siopaes win a bronze medal for bobsledding in the 1964 Winter Olympics?,Gildo Siorpaes won a bronze medal in the four-man
Are Tetrastigma and Spruce both types of plants?,Are Tetrastigma and a spruce both plants?
What is the translation of the name of the river on which Widnes is located ?,Widnes is an industrial town in the Borough of Halton Cheshire England on the north
What type of group does Roses Are Red and Sleeping with Sirens have in common?,Roses Are Red and Sleeping with Sirens are which type of band?
Which interviewee featured in The History of Sex also hosted the radio show Sexually Speaking?,The History of Sex features interviews with who?
John Wickham Legg was recommended by Jenner for the post of medical attendant to which eighth child and youngest son of Queen Victoria and Prince Albert of Saxe-Coburg and Gotha?,John Wickham Legg was recommended for the post of medical attendant to what fourth son of Queen
What is this machine that is able to fly by gaining support from the air whose maneuvering is referenced to a standard rate turn also known as a rate one turn?,What type of machine is able to fly by gaining support from the air?
What year was the actor that co-starred with Sidney Poitier in Lieel Nikita born?,Little Nikita stars an American actor born in what year?
Who was born in Ireland and has coached the captain of MLS club Colorado Rapids?,Who coached world-class goalkeepers including an American soccer player who captains the 
What other two divisions of Argentine forces were involved in the war with Britain that incurred losses in aircraft?,What military service did the Argentine air forces in the Falklands War comprise?
Are both American Zeitgeist and Michael Jackson's This Is It documentary films about entertainment?,Are American Zeitgeist and Michael Jackson's This Is It both documentary films?
Sand Lake Baptist Church is located in a hamlet with a population of what at the 2010 census?,What was the population of the hamlet in which Sand Lake Baptist Church is located?
The 1978 NBA World Championship Series had as MVP which Hall of Fame class member of 1988?,Who was the MVP of the 1978 NBA World Championship Series?
Who was born first out of Leopold Lummerstorfer and Laurent Touil-Tartour?,Which director was born first Leopold Lummerstorfer or Laurent Touil
In what city did Charlie Spiller play college football?,Charlie Spiller played college football at a historically black comprehensive land-grant institution located northwest
The actor of Professor Sprout in Harry Potter acted as a mother in a sitcom. In that sitcom what was the daughter's name?,What role did the actress who co-starred in Bucket play?
The town of Sinclair West Virginia is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?,Sinclair is an unincorporated community in Preston County West Virginia located at the intersection of Davis Hill
In what year was Kasper Schmeichel's father born?,Kasper Schmeichel is the son of a former professional footballer born in what
Edwyn Collins and Ian Gillan both have which profession in common?,Edwyn Collins and Ian Gillan are which type of person?
In which year was this American figure skater actress and sports commentator coached by Richard Callaghan for Olympic games the U. S. national champion?,What year was the figure skater who coached Nicole Bobek to Olympic World and national
In which year was this English singer songwriter musician activist and a co-founder of the Beatles born whose classmate Bill Harry founded Mersey Beat at Liverpool Art College?,What year was the founder of Mersey Beat born?
Hndrxx features a guest appearance by what Canadian singer?,Who is the Canadian singer songwriter and record producer who has guest appearances on Hndr
Did both Alan Crosland and Chris Columbus work as stage actor?,Are Alan Crosland and Chris Columbus both American actors?
52nd Street is a 1978 album that earned two Grammy Awards for which piano-playing songwriter?,What American singer-songwriter and pianist was the first of four albums to top the Billboard charts
Which professional footballer played for Kadji Sports Academy as a youth and went on to be the most decorated African player of all time?,Which Cameroonian professional footballer is the most decorated African player of all time?
What is the nickname of the peninsula that is home to the Calabrian Black Squirrel?,What is the name of the peninsula that is endemic to the forests of the regions of
Were Ilya Ehrenburg and Harold Robbins both translators?,Are Ilya Ehrenburg and Harry Robbins both writers?
What is the name of the movie that srarred Stev McQueen in the orignal and Pierce Brosnan in the remake?,Which film was released first The Thomas Crown Affair or The Thomas Crown Affair?
Phillip Pullman's book set in a parallel universe featuring a character named Lyra Belacqua was put into audio in what year?,Northern Lights is a book by Philip Pullman written in 1995 the BBC and Caval
Who won the 2007 Copa America Final with help from Julio Baptista?,The 2007 Copa América Final was the final match of the 2007 Copa Améri
The first statue by Benjamin Victor was of a Paiute activist who was born with what name?,Benjamin Victor was 26 years old when his first statue was dedicated in the National Statuary Hall
Frank Lamson-Scribner was adopted by a family near which town in Kennebec County?,Franklin Pierce Lamson was adopted by a family in what Maine town?
What test preceded Operation Julian before negotiations began for the Coprehensive Test Ban Treaty?,Which series followed the United States's Sculpin nuclear test series and preceded the Opera
What is the birthdate of this English actor best known for playing in Harry Potter and starring in The Woman in Black?,When was the actor who starred in The Woman in Black born?
The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,The 2011 Tennessee Tech Golden Eagles football team represented Tennessee Technological University in the 2011 NCAA Division
Who is older Steven Tyler or Elizabeth Fraser?,Which singer was born first Elizabeth Fraser or Steven Tyler?
What film did the sound editor for a 2013 Hong Kong-Chinese martial arts drama film based on the life story of the Wing Chun grandmaster Ip Man win two Academy Awards for?,Which film was Robert Mackenzie's work on?
Which publication is older the Stanford Chaparral or Dime Magazine? ,Which magazine published by students of Stanford University since 1899 is published by Dime Magazine or The
Devilment finally found a stable vocalist in the founding member of which band?,Devilment are a British heavy metal band originally formed in late 2011 the band experienced problems finding
What was the capital of India when the Taj Mahal was commissioned?,Agra Fort is about 2.5 km northwest of its more famous sister monument the Taj Mahal which
Who's fifth album and debut single are Startin' Fires and Austin respectively?,What American singer-songwriter actor and television personality made his debut with the single Austin?
For which film did the Director team with NASA scientists Aliens of the Deep or Poetry in Motion?,Which documentary was released first Aliens of the Deep or Poetry in Motion?
Ralph Faudree served as the American equivalent to what United Kingdom and Australian position?,Ralph Faudree was the former provost of the University of Memphis.
What play was written by Evgeny Schwartz and directed by Benno Besson?,Which stage was Benno Besson's familiar staging?
What is unique about the forum an American poet memoirist and civil rights activist spoke at?,What is the name of the series that hosted the Ford Hall Forum?
What occupation do Anita Loos and Grace Metalious share? ,Anita Loos and Grace Metalious are which?
Was it  Ishmael Reed or Joseph Campbell who said Follow your bliss?,Which American poet novelist essayist songwriter playwright editor and publisher is known for his
 Minus the Machine is the sixth studio album by a band formed in which city ?,Minus the Machine is the sixth studio album by an American alternative metal band formed in what city
 Keith Konrad Slettedahl appeared on which season of How I Met Your Mother?,Keith Konrad Slettedahl appeared in the episode Best Prom Ever on the
Which country refrained from participating in the 1991 Baltic Cup though it had participated in previous Baltic Cup competitions?,The 1991 season was the 71st season of competitive football soccer in Estonia in November the
Which was published or broadcast first The Graveyard Book of Phineas and Ferb?,Which animated musical comedy television series was first The Graveyard Book or Phineas and
From what state was the congressman who became Secretary of Defense and reportedly refused to promote Les Brownlee to Secretary of the Army because he was not a CEO?,What state did the former Secretary of Defense who was a three-term U.S.
When did the Cartoon Network series that starred Jessie Usher as Lyle premiere?,What date did the series that Jessie Usher played Lyle in premiere?
Sylvia Cecil performed musicals by the playwright and composer of what nationality?,Sylvia Cecil and Sir Nol Coward both have what nationality?
The Bellagio resort owned by MGM Resorts international is located in which US city?,MGM Resorts International operates destination resorts in which city?
What midfielder for West Bromwich Albion is Michael John Standing an agent for?,Michael Standing has become an agent for which English professional footballer who plays as a midfield
What citizen was the author of Bimbos of the Death Sun?,Bimbos of the Death Sun is a 1988 mystery novel by an author who is of
Palestine Brigade RAF was a response to which English soldier's request for an air formation?,Who was the commander of the Palestine Brigade of the Royal Flying Corps and later Royal Air Force
What aviator participated to the Transatlantic flight organized by the heir apparent to Italian dictator Benito Mussolini?,Who participated to the Transatlantic flight organized by an Italian Blackshirt Camicie Nere or
In which year did the artist who wrote Hyperreal release his debut studio album?,Hyperreal is a song by an Australian record producer musician and DJ whose self-titled
What was the MGM Grand Garden Arena in which Britney Spears recorded fourth video album originally known as?,Britney Spears Live from Las Vegas was recorded at what multi-purpose arena located within the
The Bulls–Knicks rivalry involved a well known player who was how tall? ,The Bulls–Knicks rivalry is a rivalry between the Chicago Bulls
Which was founded first University of California Santa Barbara or Hamdard University?,Which university is larger University of California Santa Barbara or Hamdard University?
What singer song writer born on December 13 1989 wears jewelry from Porter Lyons?,Porter Lyons is a jewelry and accessory brand created by Ashley Porter the line has been worn
What performing traditionally from the longest continental mountain range in the world are Grupo Aymara famous for?,Grupo Aymara are a Bolivian folk troupe that have been acclaimed worldwide
What is the name of shipping magnate Mærsk Mc-Kinney Møller' father?,Who was the son of the Danish shipping magnate who founded the Mller Centre
Marwan Hage played for a college team that sponsors how many varsity sports teams?,What is the number of varsity sports teams that Marwan Hage played for?
Where were the brothers from that manufactured the balloon in which François Laurent d'Arlandes andJean-François Pilâtre de Rozier made the first manned free balloon flight? ,François Laurent le Vieux d'Arlandes and Jacques-É
In 2008 The Littlewoods Ireland Carnogie Leagues sponsor known as?,What multi - brand online retailer was founded in November 2005?
What other roles is the director of the American romantic comedy written by Peter Chiarelli and released in 2009 known for?,What is the profession of the actress who directed Step Up and The Proposal?
The author of the young adult novel Running Before Wind was the first woman to write the screenplay for which Disney animated feature?,Running Before the Wind is a young adult novel by an American writer who became the first woman
What was unique about the attraction that was replaced by Monsters Inc. Laughing Floor on April 22007?,Monsters Inc. Laugh Floor replaced the 1992 Circle-Vision 360° film that was presented
Which serial killer was known to start killing first Wayne Boden or Ted Bundy?,Who was the first such conviction in North America several years before the American serial killer kidna
Which airport Pago Pago International Airport or Chattanooga Metropolitan Airport is closer to the central business district of their local community ?,Which airport is located more east Pago Pago International Airport or Chattanooga Metropolitan
Dana White's Tuesday Night Contender Series premiers weekly on this subscription-based video streaming service owned by the Ultimate Fighting Championship,What subscription-based video streaming service owned by the Ultimate Fighting Championship is announced in May 2017?
Which university - the University of Rochester or the University of Colorado - is located further east?,Which university is more public University of Colorado or University of Rochester?
This term about a playwright who lived from 1564-1616 presented what about his works? ,Timeline of Shakespeare criticism is an informal term that presents a chronological collection of critical quotations
In which suburb of Melbourne Australia did Harold Edward Holt go missing?,Harold Edward Holt was an Australian politician and the 17th Prime Minister of Australia from 1966 to
George E. Blake was born in Yorkshire England formerly known as what?,What historic county of Northern England was the birthplace of George E. Blake?
 She's a Mystery to Me is a song on an album released in 1989 by what label?,She's a Mystery to Me was recorded as the title track on Orbison'
Are Joe Walsh and Chester Bennington both guitarists?,Are Joseph Walsh and Chester Bennington both singers?
Japanese Weekend School of New York has offices in the entertainment complex in what section of New Rochelle?,What section of the city is the Japanese Weekend School of New York located?
In what metropolitan area is the future transfer point for the line previously designated the Bi-County Transitway?,The Takoma Langley Crossroads Transit Center is a future transfer point for 
What memeber of the artistic gymanstic team known as the Final Five who won a team gold medal at the Rio games was born on May 25 1994?,Which American gymnast and two-time Olympian was a member of the Final Five team
The retired American professional basketball player Walt Williams attended this institution in 1988 that is in which conference today?,Walter Ander The Wizard Williams attended school at the University of Maryland in National Collegiate Athletic
Who has won the most Olympic medals for figure skating Debi Thomas or Katarina Witt?,Which figure skater won more gold medals than Debra Thomas?
This expansion of the 2008 magazine article Is Google Making Us Stoopid? was a finalist for what award?,The Shallows What the Internet Is Doing to Our Brains was a final
What kind of ships have been named after the King of Norway who ascended the throne in 1991?,Which ships have borne the name Kronprins Harald after the King of Norway
Of the companies that sponsor the British League Riders Championship which is owned and operated by Goodyear Tire and Rubber Company?,Which brand of tyres is owned by various companies around the world?
Which building is newer The Spiral or the New York World Building?,Which is higher The Spiral or The New York World Building?
The most principle species of plants which requires an ericaceous type of compost can have what effect on its surroundings because of the way it takes up cations?,A calcifuge is a plant that does not tolerate alkaline basic soil but
Le Rêve was created by the director behind what Cirque du Soleil production from 1998 onward?,Which is more expensive Le Rêve or O?
What Splitting Image voice artist provided testimony in Evidently... John Cooper Clarke?,What English actor stand-up comedian impressionist screenwriter and producer produced Evidently... John Cooper
Who died more recently Ferdinand Anton Ernst Porsche or Ferdinand Porsche,Who was the father of the Austrian technical automobile designer and automaker-entrepreneur who was involved
What relationship did the inventors of the technique through which plywood can be bent in three dimensions have?,The Model 3107 chair was invented by which couple?
Is Awolnation an American alternative rock band and This Mortal Coil was a music collective,Are Awolnation and This Mortal Coil both bands?
What year was the album featuring the trio made up of Posdnuos Dave and Maseo alongside Lebanese-Syrian rapper Eslam Jawaad release?,The Mammoth Tusk features an American hip hop trio formed in 1987 on Long
Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Bancroft Shed was a weaving shed in what town and civil parish in Lancashire
In what California city was the first Torrid location opened?,Torrid opened its first location in what city?
Were Thinking Fellers Union Local 282 and the Smiths who had a lead singer of Morrissey both active in 1986?,Are Thinking Fellers Union and Steven Morrissey both singers?
susquehanna university and paul musser are both in what city?,Paul Musser attended a university in what state?
James Leal Greenleaf worked on a monument located where? ,James Greenleaf was the landscape architect for the Lincoln Memorial located on what Washington D.
Which legal autonomous North American tribal government signed its constitution in Oklahoma on September 6 1839?,What legal autonomous tribal government in North America recognized from 1794 to 1907 is celebrated in an
What is Old Orchard Shopping Center currently called?,River Oaks Center and which shopping mall in the Chicago metropolitan area?
Which tropical storm has been present in the Central Pacific Ocean but not in the western north Pacific Ocean?,What name has been used for three tropical cyclones in the western north Pacific Ocean?
Who did Muhummad Ali fight next in Houston after the so-called Fight of the Century with Joe Frazier?,Who fought Muhammad Ali and Jimmy Ellis in a boxing match at the Astrodome
What year was the Leeds football club which Arthur Hydes played formed? ,Arthur Hydes played for a club formed in what year?
Who was born first Susan Oliver or W. S. Van Dyke?,Which director was born first Susan Oliver or Woodbridge Strong Van Dyke II?
Name a member of a British-American supergroup who recored a version of Nobody's child in 1990,Who was the leader of the British-American supergroup that recorded Nobody's Child?
Isaac Live Schreiber better known as Live Schrieber acted in Salt a 2010 American action thriller film directed by whom?,Who directed the 2010 American action thriller film starring the actress who is accused of being a
Which is farther north Wynantskill New York or Hannaford Brothers Company?,Which supermarket chain based in Scarborough Maine operates stores in New England and New York Wyn
What russian Marxist revolutionary born in 1875 was part of the Vpered organization?,Who was the Russian Marxist revolutionary who gathered the faction Vpered Forward?
What National Hockey League (NHL) season saw the Dallas Stars finish the season in a lower position than the Nashville Predators?,What season was the Dallas Stars season and the Pittsburgh Penguins' 2017 Stanley Cup playoffs
In which city is the parent company of Sterlite Industries headquartered?,Sterlite Industries India Ltd. is a subsidiary of a company with its headquarters in
What is the home stadium where Dai Xianrong predominantly played?,Dai Xianrong played for which stadium?
Are both William Beaudine and Richard Benjamin American actors?,Are William Beaudine and Richard Benjamin both actors?
In what year did a movie that starred both Nicholas Cage and Cher come out? ,What year was the film about a widowed 37-year-old Italian-American
What former LA King and current free agent went to school at Lorne Atkins Junior High in St Albert Alberta?,What NHL player played for the Los Angeles Kings of the National Hockey League?
What song was on an American radio network that is owned by Disney Channels Worldwide Inc. is a song by Senegalese-American R&B and rapper Akon? ,Which song by Senegalese-American R&B and rapper Akon was an edited
In which year was the author born that wrote about  the former succubus Jezebel now the mortal Jesse Harris as she tries to avoid her Hellish past and learn how to be truly human?,Hell on Earth is the dark paranormal series by the author of the Hell on Earth urban fantasy
What position does the First Vice Captain of Juventus play?,Claudio Marchisio is the club's second vice-captain behind
Which Missing You actor was born August 17 1993?,Missing You starred which South Korean actor who rose to fame as a child actor in
Anna Camp had a recurring role in the Fox series created by whom?,Anna Ragsdale Camp is known for her recurring roles in an American romantic comedy television series
