question,predicted
Roy Holder appeared in a 1967 film which was based on a play of the same name written by who?,Roy Holder appeared in a 1967 film based on a play by who?
What sport do The Basham Brothers and Doug Basham have in common?,The Basham Brothers were a professional wrestling tag team composed of Doug Basham and Danny
In which region is the village after which lager Fucking Hell is named ?,Fucking Hell is a German Pilsner or pale lager with an alcohol content
IS Paul Sloane noted for directing more musicals than  Jacques Demy,Are Jacques Demy and Paul Sloane both directors?
Underwater! is a 1955 adventure film starring an American film actress who was a leading sex symbol in what decades?,Underwater! starred an American film actress and one of Hollywood's leading sex symbols in
Did Yasuzo Masumura and Pitof hail from the same country and professional career?,Are Yasuzo Masumura and Jean-Christophe Comar both directors?
Are both Lukas Rossi and Terry Kath American?,Are Lukas Rossi and Terry Kath both rock musicians?
Are Mina Loy and Raymond Carver both British writers?,Are Mina Loy and Raymond Carver both writers?
Both Tim Conlon and Kehinde Wiley have what type of occupation?,What do Tim Conlon and Kehinde Wiley have in common?
What is the rank of the incumbent that RJ Harris challenged in 2010?,Richard J. Harris unsuccessfully challenged incumbent Tom Cole for the Republican Party nomination in the primary
Erik Wickberg was the general of an army linked to which religious sect ?,Erik Wickberg was the 9th General of what movement?
What unit of the Air National Guard is located at a base that was home to the 509th Bomb Wing flying the General Dynamics FB-111A?,The 133d Air Refueling Squadron is a unit of the New Hampshire Air National
Are Dennis Locorriere and Maja Ivarsson both lead singers?,Are Dennis Locorriere andaja Ivarsson both singers?
Who directed the black comedy in 1984 that started the American actress and singer best known for her role as Sally Morrison on My Three Sons?,Who directed the 1984 black comedy starring an American actress and singer known for her roles as
What is the name of the process used by a company that is located in New Jersey and invented Hexachrome?,Hexachrome is a six-color printing process designed by Pantone Inc.
What retailer did Albert Heijn start up that eventually merged with the Delhaize Group?,Albert Heijn Zaandam was a Dutch entrepreneur major stock holder and founder and chairman
The Light Princess was inspired by what literary tale published by Charles Perrault in 1697?,The Light Princess is a Scottish fairy tale by George MacDonald it was published in 1864
Jet Airways is the second largest airlien after a low cost airline located in which city ?,Jet Airways is the second largest airline in India after a low-cost airline headquartered in
Does Shengzhou have more former names than Linchuan District?,Are Shengzhou and Linchuan District both located in China?
When did the 2005 Ladbrokes.com World Darts Championship begin?,The 2005 Ladbrokes.com World Darts Championship was held at the Circus Tavern
In 2001 Hampton Pirates men's basketball defeated a second seed team that was coached by who ?,The Hampton Pirates men's basketball team is one of seven 15th seeds to have upset
Which battle came first the Battle of Okinawa or Operation Diadem?,What offensive operation undertaken by the Allies of World War II included the Battle of Okinawa?
Nicholas Scibetta's hit man brother-in-law who confessed to being involved in the murder of 19 people helped prosecutors convict what Gambino family boss?,Nicholas Scibetta was the brother-in-law of the man who helped
Baraki Barak District is situated in the western part of a province whose capital is what?,Baraki Barak District is situated in the western part of Logar Province Afghanistan it
What band has been around longer Mazzy Star of Pendragon?,Which band was formed first Mazzy Star or Pendragon?
Which television network that aired Gameshow Marathon has been owned by the Bell Media division of BCE Inc since 2000?,Game$how Marathon is an American television program which aired on CBS from May 31 2006
Orlando Maturana had to compete with what other Colombian retired footballer for the national football team's striker position?,Orlando Maturana made several appearances for the senior Colombia national football team including four
Which has more species Lysiloma or Hydrocotyle umbellata?,Which genus has more species Lysiloma or Hydrocotyle umbellata?
Who is the original writer of the 1977 horror film?,The Hills Have Eyes 2 is a 2007 American horror film and the sequel to the 2006
What software company developed Fade to black and it's 1992 Sequel Flashback? ,Fade to Black is the sequel to a 1992 science fiction cinematic platform game developed by
A small regional passenger airline from Killeen Texas moved its operations from a city owned public airport 6 miles northwest of Downtown Dallas to what airport?,Rio Airways operated at what city-owned public airport 6 miles 10 km northwest of
In 2106 this magnetically confine nuclear fusion device achieved the highest pressure of a gaseous mixture of negatively charged electrons and highly charged ions called what?,Alcator C-Mod achieved the highest yet magnetic field strength and highest plasma pressure
What platinum selling track was included on the album The Warrior's Code with lyrics by Woody Guthrie?,The Dropkick Murphys released their final Hellcat release 2005's The Warrior's Code
How many episodes were there of the TV series where Julianna Margulies had the role of Carol Hathaway ?,Julianna Margulies played Carol Hathaway on an American medical drama television series
When was  Evelyn Waugh famous work first published ,Arthur Evelyn St. John Waugh was an English writer of novels biographies and
Kresy which roughly was a part of the land beyond the so-called Curson Line was drawn for what reason?,Kresy Wschodnie was a region of the Second Polish Republic during the inter
What city is the women's Vans Triple Crown of Surfing event hosted at?,The Vans Triple Crown of Surfing is a Hawaiian specialty series of professional surfing events
 Cliburn railway station was a station situated on This railway that  ran between Clifton Junction near Penrith and Kirkby Stephen via what?,Cliburn railway station was a station situated on a railway that ran between Clif
What is the nationality of the scientist who invented in Tribometer?,Tribometer was invented by a scientist of what nationality?
Which pistol was replaced by a pistol manufactured by Spreewerk?, Metallwarenfabrik Spreewerk produced a number of important weapons and components
The Twelfth United States Army Group commander was the first chairman of what?,The Twelfth United States Army Group was commanded by a highly distinguished senior officer of the
Who was the base where the 413th Flight Test Group is stationed named after?,The 413th Flight Test Group is stationed at a base named in honor of which Air
The Dukes of Hazzard was inspired by the 1975 film starring whom?,The Dukes of Hazzard is an American action-comedy television series that
In what year was the director of the 2016 American-British biographical drama film which stars Rebecca Hall as Christine Chubbuck born?,Antonio Campos is an American film director screenwriter and film producer he is
What was Randy Shughart's rank when he died?,Gary Ivan Gordon was a master sergeant in the United States Army and a recipient of the
The Hong Kong Museum of Coastal Defence is located on an island with a population of what?,What is the population of the island where the Hong Kong Museum of Coastal Defence is located
In 135 BC a second campaign was sent to intervene in a war between Minyue and another ancient kingdom established at the collapse of whom?,The Han campaigns against Minyue were a series of three Han military campaigns dispatched against
What did the screewriter for a 2013 psychological thriller film directed by Denis Villeneuve get a Goya Award nomination for Best Adapted Screenplay at the 27th Goya Awards for? ,Javier Gullón garnered a Canadian Screen Award nomination for Best Adapted Screenplay
The series in which Sharon Gless played Debbie Novotny was developed and written by who?,Sharon Marguerite Gless played Debbie Novotny in the Showtime cable television
Who wrote the lyrics for Linda Eder's Broadway debut?,Linda Eder made her Broadway debut in a musical based on a novella
Which was founded first Dain Rauscher Wessels or Berenberg Bank?,Which firm was founded first Dain Rauscher Wessels or Joh.
What show did the co-creator with Chris Spencer of Wild 'N Out debut on?,Chris Spencer was significant in helping a rapper who began as a teenager on what show?
What nationality is the singer who recorded Who I Was Born to Be?,Who was born first Susan Boyle or Susan Magdalane Boyle?
What singer-songwriter performed the country pop sing Fifteen?, Fifteen is a country pop song performed by which American singer-songwriter?
Who is from farther west Kings of Convenience or Belle and Sebastian?,Which band was formed first Kings of Convenience or Belle and Sebastian?
The head of the Foreign Relations Department of the Rastriya Janashakti Party holds a degree that can be abbreviated MS M.S. or ScM in what field?,Hari Bahadur Basnet holds a Master of Science degree in what field?
The Government Digital Service is overseen by the Chief Secretary to the Treasury who is from which party?,The Government Digital Service is a unit of the Her Majesty's Government's Cabinet Office tasked
Who was the creator of the American political satire comedy television series in which Sufe Bradshaw plays an acerbic secretary named Sue?,Sufe Bradshaw is an American actress best known for her role as Sue the ac
Which actor in The Lieutenant Wears Skirts is named Samuel?,The Lieutenant Wore Skirts is a 1956 comedy film directed by Frank Tashlin
In which European country was Aimé Félix Tschiffely born in?,Aimé Félix Tschiffely was a Swiss-born Argentine professor
John Roger Kirkpatrick Scott was a member of the U.S. House of Representatives from a Commonwealth that borders what to the east?,John Roger Kirkpatrick Scott was a Republican member of the U.S. House of
Which former college football quarterback is the nephew Wade Watts?,Who was born first Wade Watts or Julius C. Watts Jr.?
In Person is a 1935 film starring an actress born in what year?,In Person is a 1935 film starring an actress born in what year?
Flower Alley was bred by the trainer who was killed at what Fayette County Kentucky airport?,What public airport in Fayette County Kentucky is the primary airport serving central and eastern Kentucky
What space mission is the Rear Admiral astronuat born 1923 known for?,Moon Shot The Inside Story of America's Race to the Moon is a book written by
Between Parsifal and Saul og David which opera has more acts?,Which opera was performed first Parsifal or Saul og David?
Ashly Burch is known for voicing Aloy in a video game released in what year?,Ashly Burch is an American actress voice actress singer and writer known for her role
Domestic Disturbance stars an actor who voiced what character in Monsters Inc.?,Domestic Disturbance is a 2001 American psychological thriller film directed by Harold Becker his
Does MedStar Washington Hospital Center or Children's National Medical Center have more beds?,Children's National Medical Center shares grounds with which largest private hospital in Washington D.C
What is the nickname of the island that is 1415 km further to the east-southeast of Tokyo?,Which island is farther east Minami-Tori-shima or Wake Island?
What 1996 book was written by the founder of Media Matter for America?,What 1996 book about the early years of Hillary Rodham Clinton was written by an American Neo
What airport is off National Route A002 and is largest airport in Greater Buenos Aires?,National Route A002 connects Avenida General Paz with which international airport 22 km south
Belle Gold is a fictional character portrayed by an actress of what nationality?,What is the nationality of the actress who portrayed Belle Gold in Once Upon a Time?
Who was born first Mary Collins or Polly Draper?,Who was born first Mary Collins or Polly Draper?
What was the birthdate of the actor who starred in the movie Voodoo?,When was the actor who starred in Voodoo born?
Where was the sitcom filmed that Judy Greer played Kitty Sanchez in?,Judy Greer is an American actress model and author known for several television and film
What island is located  808 nmi northwest of the capital of Hawaii?,Which city is farther northwest Laysan or Honolulu?
What three states junction is near the gap that Peter Hackett traveled along during the Scotish-Irish migration along the Wilderness Road?,Peter Hackett was a part of the broad Scotch-Irish migration along the Wilderness Road
This Australian racing driver currently drives the No. 22 Holden VF Commodore produced by Holden Commodore which manufactures what other models?,James Anthony Courtney is an Australian racing driver competing in the Virgin Australia Supercars Championship he
Staten Island Summer starred what actress who was a cast member of Saturday Night Live?,Which cast member of Saturday Night Live starred in Staten Island Summer?
Tigerair is a budget airline and subsidiary of what Singaporean flag carrier?,Tiger Airways Singapore Pte Ltd operating as Tigerair was a budget airline headquartered in
Ndlela kaSompisi was a key general to Zulu King Dingane and a king born in what year?,Ndlela kaSompisi rose to prominence as a highly effective warrior under
Here's Little Richard is a debut album containing a song written by Little Richard Enotris Johnson and who else?,Who wrote the 12-bar blues song on Here's Little Richard?
Which game is a board game Mensch ärgere dich nicht or Roulette?,Which board game was developed first Mensch ärgere Dich nicht
The Bee Cliff in northeast Tennessee overlooks a river that is how many miles long?,The Bee Cliff is a prominent northeast Tennessee geological limestone feature with high caves that overlooks
Which was published earlier La Belle Assemblée or VIVmag?,Which British women's magazine was published first VIVmag or La Belle Assembl
John Michael Montgomery has had more than 30 singles on the Billboard country music charts but what single from his fourth studio album What I Do the Best never reached the top ten on the Hot Country Songs charts?,What I Do the Best is the fourth studio album by American country music artist John Michael
What competitions does Lai Shiu Wing team compete participate in? ,Lai Shiu Wing was the head coach of a football team that represents Hong Kong
In the muti-sport games usually held every four years between nations around the Mediterranean Sea Fatma Lanouar is best known for winning gold in which event?,Fatma Lanouar is best known for winning the gold medal at a multi-
Where was the match held where Chicharito scored goals along with Antonio Valencia and Dimitar Berbatov?,What stadium was the winner of the 2010 FA Community Shield played at?
In which region is the town in which  Fort Kongenstein is located ?,Fort Kongenstein was a Danish trading fort located in a coastal town in what Region of
What city is the the Iranian Airlines involved in the 1993 Tehran mid-air collision based out of?,The 1993 Tehran mid-air collision occurred just outside the Iranian capital city of Tehran on
What award won by only twelve people has a man who Ted Kooshian has performed with won?,Ted Kooshian performed with an American composer and conductor who was one of only twelve
Oprah Winfrey narrated a documentary about this athlete who rode 400 miles across his country to bring attention to the plight of the disabled in the country?,Emmanuel's Gift is a 2005 documentary narrating the life of which athlete and activist
What is the birth year of the rapper who made The Cold Corner 2?,The Cold Corner 2 the eleventh mixtape by American rapper Lloyd Banks was released on
Who was born first Vladimir Nabokov or Harper Lee?,Who was born first Vladimir Nabokov or Nelle Harper Lee?
Which is a choreographer Yuen Woo-ping or Basil Dean?,Who was born first Yuen Woo-ping or Basil Dean?
Carl Barks is best known for his comics about the cartoon character created in what year?,Carl Barks is best known for his comics about a cartoon character created in what year
What did the UK's first Linux-specific magazine call Qvwm?,What is the name of the magazine that published Qvwm in 2000?
WonderWorks made an adaptation of what novel created by Frances Hogson Burnett?,WonderWorks was an anthology series which ran from 1984 to 1992 co-produced by The
What relationship did Gordon Banks have to the person who killed American recording artist Marvin Gaye?,The Gaye family is a family most notable for their relation to Motown music artist
What is the date played of this college football game at Sun Life Stadium in Miami Gardens Florida where Clemson defeated the No. 4 Oklahoma Sooners 37-17?,The 2015 Clemson Tigers football team defeated the No. 4 Oklahoma Sooners 37–17
The Simpson's episode featuring the  Itchy & Scratchy & Poochie show satirized the world of television production just as the episode featuring the Itchy & Scratchy & Marge satirized what type of issue?,The Itchy & Scratchy & Poochie Show is the fourteenth episode in
What American actress who died in 2011 starred in Fear Stalk?,Fear Stalk is a 1989 American made-for-television thriller drama film starring
Gérald Genta a Swiss jewelllery designer worked with what luxury Swiss watch manufacturer which was founded by American Watchaker Florentine Ariosts Jones?,Charles Gérald Genta was a Swiss jewellery designer noted for his ep
Of the two genuses Gaillardia and Browningia which one is a genus of cacti?,Which genus has more accepted species Gaillardia or Browningia?
Rafe Hernandez is a fictional character who played with Chrishell Stause's charachter on Days of our live?,Rafe Hernandez is a fictional character on Days of Our Lives an American soap opera on
Little Brown Stein is a rivalry trophy that imitates a mug made out of what item?,The Little Brown Stein is a rivalry trophy awarded to the winner of the college football game
Disturbia is a 2007 movie that stars what American actor who starred in the Disney Channel series Even Stevens?,Disturbia is a 2007 American horror thriller film directed by D. J. Car
What film did the mother of Karan Kapoor star in in 1970?,Karan Kapoor is the son of an English actress who made her film appearances in
What type of games are both Sector 41 and Enchanted Forest?,Sector 41 and Enchanted Forest are both what?
In what order does Three Colours Blue appear in the Three Colours trilogy?,Three Colours Blue and Three Colours Trilogy are what type of films?
What property do the films Sweet Crude and Tunisian Victory share?,Sweet Crude and Tunisian Victory are which type of film?
Between Valparaiso University and Old Dominion University which institution has higher student enrollment?,Which university was established first Valparaiso University or Old Dominion University?
The New York Westchester and Boston Railway has a terminus at the New York city in what county?,The New York Westchester and Boston Railway Company ran from the southernmost part of the
What German computer repair technician may have inspired Diary of a Cannibal,What German computer repair technician who achieved international notoriety for killing and eating a voluntary victim whom
Who was born first Lawrence Ferlinghetti or Luigi Pirandello?,Who was born first Lawrence Ferlinghetti or Luigi Pirandello?
Which auto club has sanctioned races run in California as well as Indianapolis?,Which sanctioning body sanctioned the 1991 USAC FF2000 Championship?
Which comic book was also written by the writer of Crossed?,Crossed is a comic book written by a Northern Irish-born naturalized American comics
What role did Anne Innes-Ker Duchess of Roxburghe (daughter of the 7th Duke of Marlborough) serve to Queen Victoria?,Anne Emily Innes-Ker Duchess of Roxburghe was the daughter of the
Who was born first Maurice Ravel or William Walton?,Who was born first Maurice Ravel or Sir William Walton?
The Phillips Berlina is a neo-classic car that used stretched underpinings from a car that set a new sales record for what model year?,The Phillips Berlina is a neo-classic car built in Pompano Beach
Mis'ry's Comin' Aroun is by an American librettist that won how many Tony Awards? ,Mis'ry's Comin' Aroun is a once-neglected song
What type of submarine was the non-nuclear U-32?,U-32 S182 is the second Type 212A submarine of the German Navy which
What is the full name of the captain of the Australian team that won the 1930 Ashes series?,What Australian cricketer captained the Australian tourists in the 1930 Ashes series against England
Where were the presenters of the 2016 Brit Awards from?,The 2016 Brit Awards were presented by an English comedy TV presenting television producing acting and former
Are Mick Jagger and Brett Scallions both musicians?,Are both Michael Jagger and Brett Scallions musicians?
Who is the former pentecostal preacher who released the comedy album Leader of the Banned in 1990?,Leader of the Banned is the third album by which American stand-up comedian and
Charles Haughey held what position when he dissolved the list of members who were elected to the lower house of the Oireachtas of Ireland on 25 May 1989?,This list of members who were elected to the 25th Dáil Éireann
When was the colony William Bradford was governor of founded?,Mabel Keyes Babcock was the daughter of botanist Henry H. Bab
Nick Hexum of which American rock band helped produce Decomposer by The Matches?,Decomposer is the second album by The Matches released by Epitaph
Who is the American actress that stars in the movie Innocesnce and is best known for her role as Alexandra Cabot in a long-running NBC series?,Innocence is a 2013 American horror drama film directed by Hilary Brou
Which battle took place closer to New York City Battle of Fredericksburg or the Western Allied invasion of Germany ?,Which battle was fought during the final months of hostilities in the European theatre of World War
What album starring Ed Sheeran was released on 3 March 2017?,What is the name of the third studio album by English singer-songwriter Ed She
Which Avalanche happened first Rigopiano avalanche or 1999 Galtür avalanche ?,Which avalanche occurred first Gran Sasso d'Italia or Galtür avalanche?
The Grosvenor Museum takes its name from the family name of a title currently held by whom?,Grosvenor Museum is a museum in Chester Cheshire England it takes its name
Pyotr Verzilov is married to a Russian conceptual artist and what kind of activist?,Pyotr Verzilov and Nadezhda Tolokonnikova
Which genus has more species Monstera or Cercis?,Which genus has more species Monstera or Cercis?
Lauri Markkanen was traded for which player who was born in Houston?,Who was drafted with the 30th overall pick in the 2011 NBA draft Lauri Mark
On what street was the hotel located where the fire happened that ranked one above the MGM Grand fire in severity?,The MGM Grand fire occurred on November 21 1980 at the MGM Grand Hotel and Casino now
 Who was born earlier Simone Bolelli or Caroline Wozniacki?,Who was born first Caroline Wozniacki or Simone Bolelli?
Ocean Springs School District is located in the city in what Mississippi county?,The Ocean Springs School District is a public school district based in which county?
Which Indian actress who earned filmfare award for Best female debut in Refugee acted in K3G movie?,Who appeared in more Bollywood films Kareena Kapoor or Kabhi Khushi Kab
During what war were the Russia-United Kingdom relations in a state of rivalry after the abdication of Emperor Nicholas II? ,The Russia–United Kingdom relations were strained by a pair of revolutions in Russia in 1917
Who has more scope of profession Edward Dmytryk or Otto Preminger?,Who was born first Edward Dmytryk or Otto Preminger?
Which Record Company reissued an Avenged Sevenfold Album that only sold 300 copies?,The discography of Avenged Sevenfold an American heavy metal band consists of seven studio
Who was born first Umar Israilov or Ramzan Kadyrov?,Umar S. Israilov was a former bodyguard of which Head of the
The Shrewsbury & Newport Canals Trust promotes the restoration of what navigable canal in England?,The Shrewsbury & Newport Canals Trust is a waterway society and a
The Dalmatian parliamentary election 1861 was held in what crown land of the Austrian Empire?,Parliamentary elections were held in which crown land of the Austrian Empire 1815–
Nick Jr Too was launched on the same day as what rival channel that was created by Turner Broadcasting and is the sister station of Cartoon Network?,Nick Jr. Too is the British second channel of Nick Jr. available in the United
Have singers Yang Yo-seob and Kim Tae-yeon both appeared in group bands?,Are Yang Yo-seob and Kim Tae-yeon both singers?
What is Michael Nakasone job at the college prep school in Honolulu?,Michael Nakasone is a band director who was born in Hawaii and was particularly noted
What trio was the songwriter of What Are We Doin' Lonesome from?,What Are We Doin' Lonesome is a song written by an American country
Which driver has been in less races Marlon Stöckinger or MatthieuVaxivière?   ,Who is the Filipino-Swiss driver who was assigned as one of the drivers for
Dichroa and Lathyrus both native to Europe?,Are Lathyrus and Dichroa both flowering plants?
Which musician obtained fame first Terry Kath or Róisín Murphy?,Who was born first Terry Kath or Róisín Murphy?
Which of the people featured on Wall of Fame is the daughter of Bernie Ecclestone?,Wall of Fame is a British comedy panel game that was first broadcast on Sky1 in
When was the company that produced rectangular crackers that have 18 holes in a 3x6 pattern founded?,Club Crackers are a brand of crackers made by the largest cookie and cracker
What Guatemalan Latin pop singer and songwriter  and writer of El amor es un fantasma shared a stage with Cristian Sáez Valdés Castro?,What Guatemalan Latin pop singer and songwriter shared stage with a Mexican pop/rock
The Prodigal Daughter though a book about an American is by a novelist of what nationality?,The Prodigal Daughter is a novel by a novelist of what nationality?
Who founded the company that Robinsons-May is a subsidiary of ?,Robinsons-May was a subsidiary of a company founded by who?
Which movie is loosley based off the Brother Grimm's Iron Henry?,The Princess and the Frog is a 2009 American animated musical film produced by Walt Disney Animation
Who is the controlling shareholder of the world's fourth-largest tyre manufacturer?,Who is the controlling shareholder of a leading German automotive manufacturing company that employs over 76000
Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,Hinterland is a high fantasy role-playing video game with city-building elements
Leo A. Harris was also known for his handshake deal with Walt Disney that permitted the University of Oregon to use the likeness of what cartoon character created in 1934 at Walt Disney Productions?,Leo A. Harris was known for his handshake deal with Walt Disney that permitted the
Mark Newhouse finished 9th in a 2013 series of poker tournaments sponsored by what corporation?,Mark Newhouse made back-to-back final tables at a poker tournament sponsored by
What is the name of the record label owned by one of the three artists responsible for creating the 1993 album Honky Tonk Angels?,Honky Tonk Angels is a collaborative studio album by American country music artists Dolly
Which mountain is higher Tongshanjiabu or Himalchuli?,Tongshanjiabu and Himalchuli have three main peaks East 7
What star of Two and a Half Men won two young artist and TV-land awards for his character?,The eleventh season of Two and a Half Men premiered on CBS on September 26 2013
What son of Larry Johnson was born on November 19 1979?,Who was born first Larry Johnson or Larry Johnson Jr.?
Who directed the film that Mads Mikkelsen won the award for Best Actor for his performance in at the 58th Bodil Awards?,The 58th Bodil Awards were held on 27 February 2005 in Imperial Cinema in Copenhagen
What star in the film Up at the Villa has earned the title of knighthood?,Up at the Villa is a 2000 British film directed by Philip Haas based on the 1941
Thunderbirds was a film featuring the exploits of what part of the Oklahoma Army National Guard?,Thunderbirds is a 1952 war film directed by John H. Auer featuring the exploits
John ruskin named his album due to a removal of what?,I Gotta Rash/We Are Thee Goblins From Canada is a split album
Who was convicted of murdering the director of Schoolboy Crush?,Schoolboy Crush 2004 is a controversial gay pornographic film directed by Bryan Kocis under
What US city between New York and Quebec Canada was the most effected during the Taconic orogeny?,Queenston Delta is a 300-mile-wide clastic wedge of sediment deposited over
Which American rock band is from Chapel Hill North Carolina - Polvo or The Black Keys?,Which band was formed first Polvo or The Black Keys?
Which bird-themed team did the baseball player who frequented the Red Cedar Inn and was also known as Dizzy Dean play for?,The Red Cedar Inn was visited by a baseball player who played for what team?
In his book Mathematical Foundations of Quantum Mechanics John von Neuman devles into which major field?,The book Mathematical Foundations of Quantum Mechanics is an important early work in the development
What year did the CEO of Tata Consultancy Services takeover as Chairman?,Tata Sons Limited is the holding company of the Tata Group and holds the bulk of
Between the two operas Mosè in Egitto and Lucrezia Borgia which one has more acts?,Which opera was written first Mosè in Egitto or Lucrezia Borgia?
Brendon Urie wrote new perspective after firing which bassist?,New Perspective is a song by an American rock band from Las Vegas Nevada formed in 2004
Candace Flynn was voiced by the actress who achieved mainstream success on what show?,Candace Gertrude Flynn is a main character of the Disney Channel animated television
Who was born in 1922 and published a book in 1985 by Delacorte Press?,Who wrote the eleventh novel Galápagos?
What movies has Juno Temple starred in?,One Percent More Humid stars an English actress who has appeared in films such as 
Which as more species Cassiope or Deutzia?,Which genus has more species Cassiope or Deutzia?
Which building will have more floors 15 Penn Plaza or 247 Cherry?,Which building is taller 15 Penn Plaza or 247 Cherry?
Southrey is a village in the civil parish of which village in the West Lindsey district of Lincolnshire England?,Southrey is a village in the civil parish of Bardney in the West Lindsey district
Egremont Castle is located in what market town civil parish and two electoral wards in the Borough of Copeland in Cumbria England?,What market town civil parish and two electoral wards North and South in the Borough of Cop
Which of the actress starred in  Zombie Night appeared in the 1998 erotic thriller Wild Things?,Zombie Night is a 2013 American zombie horror film directed by John Gulager starring which
What is the name for what was formerly called Grenier Army Air Field which is located in the two communities of Manchester and Londonberry?,New Boston Air Force Station is a United States Air Force facility located in Hillsborough County
Which continent have a distribution of both the Ternstroemia and Cussonia genus of plants? ,Cussonia and Ternstroemia are native to which continent?
Along which river is the Kentucky Department of Corrections headquarted?,The Kentucky Department of Corrections is headquartered in the Health Services Building in a city located along
What does the unique calendar system in Japan who the first Emperor of Japan created emphasize?,The Japanese imperial year is based on the legendary foundation of Japan by the first Emperor of
Alexander Young also known as George Alexander is the uncle to which Scottish musician who replaced Malcolm Young in the band AC/DC in 2014?,Who was born first Alexander Young or Stephen Young?
In what year was the writer of the drama Ingenious born?,Ingenious is a one-off drama produced by Lime Pictures and written especially for
What field of study is related to Ovamir Anjum's work and is known as Islamic mysticism?,Ovamir Anjum is the Imam Khattab Chair of Islamic Studies
An cricket star who played a supporting role in the film Sinhawalokanaya was a former captain of which cricket team?,What is the name of the former captain of what Sri Lankan cricket team?
Who created the series broadcast on the WB that Leigh-Allyn Baker had a recurring role on?,Leigh-Allyn Baker had recurring roles on a television series created by who?
How many marchers were in the protest that Pelham D. Glassford ended? ,Pelham Davis Glassford was a United States Army officer who attained the rank of
David Wayne Hull (born 1962 or 1963) is a leader of which group that originated in Mississippi in the early 1960s under the leadership of Samuel Bowers its first Grand Wizard?,David Wayne Hull is a leader of which group that originated in Mississippi in the early 1960
What city is the most populous city in Australia and Oceania and the birthplace of a silver and bronze medalist from the 1992 Barcelona Paralympics?,Marsha Green won a silver medal and bronze medal at the 1992 Barcelona Paralympics
What party was the man who largely repealed the Black Act a member of?,The Black Act 9 Geo. 1 c. 22 was an Act of the Parliament of
Until when did this region exist as an organized incorporated territory of the United States for which Samuel Thurston served as its first delegate?,Samuel Royal Thurston was the first delegate from an organized incorporated territory of the United
What band did Gator Country guitarist that co-wrote Bloody Reunion come from?,Gator Country was an American Southern rock band formed in Davie Florida in 2005 by
How many Academy Awards has the writer for the music of The Road to Hong Kong won?,The Road to Hong Kong is a soundtrack album issued by Liberty Records No. LOM
What movie did Chris Duesterdiek work on that was directed by Seth Rogen and Evan Goldberg?,Christopher Robin Duesterdiek is a Canadian sound designer he is best known for
Martin Flavin and Peter Benchley both did what occupation?,Martin Flavin and Peter Benchley have which mutual occupation?
Which single was recorded in 1989 at the first Tubronegro rehearsal by the Norwegian punk rock band initially active from 1989 to 1998 whose style is deathpunk?,Which single was released first Computech or Turbonegro Turboneger?
What is the manufacturer of the car used by the Ford CD2 platform's design inspiration?,The Ford CD2 platform for C/D-class and called U204 internally is
The chairman of Westfield Corporation has a son who holds a Bachelor's degree in what?,David Hillel Lowy is the eldest son of Westfield Corporation co-founder
What date was the person born that Samuel Flores Borrego was the right hand man of? ,When was the Mexican drug lord and top leader of the criminal drug trafficking organization known as
Which director is from the US Wayne Wang or W. D. Richter?,Who was born first Wayne Wang or W. D. Richter?
The Admiral's Men occupied which kind of theatre in the 1590s ?,Renaissance London playing company occupied what theatre?
Who died first Andrei Platonov or John Masefield?,Who was born first Andrei Platonov or John Masefield?
Who was the returning coach for the singer whose breakthrough album was named Tragic Kingdom?,Who did Gwen Stefani return for the eighth season of The Voice?
Performers that have played at the L.B. Amphitheatre include an American rock band that originally formed in Jacksonville Florida in 1964 as who?,The L. B. Day Amphitheatre is an outdoor concert venue in Salem Oregon
What is the name of the one of the hosts of the Race for the Pennant sports show who is a retired american baseball pitcher?,Race for the Pennant is a weekly sports show that focused on Major League Baseball and
What film genre links Baghdad ER and Olympia?,Baghdad ER and Olympia are which type of media?
Who will conduct the firing cannons in Victoria as part of a musical piece written to celebrate the defeat of Napoleon in Russia?,Victoria Symphony Splash is an annual event held in Victoria British Columbia on the Sunday before BC
Which video game featured the Houston Rockets player named NBA Sixth Man of the Year in 2012?,NBA 2K16 is a basketball simulation video game developed by Visual Concepts and published by
Who wrote the 1970 international hit song Murray Head is most recognized for?,Murray Seafield St George Head is an English actor and singer most recognised for his international
which American political consultant was a former Trump campaign ,Jack Posobiec is an American alt-right pro-Donald Trump Internet activist
Heinrich Gross participated in the Nazi regime's Aktion T4 more commonly referred to as what?,Heinrich Gross was an Austrian psychiatrist medical doctor and neurologist a reputed expert
Ellie Parker is a 2005 American drama-comedy film whose title character is played by an English actress who made her screen debut in what Australian drama film?,Ellie Parker is a 2005 American drama-comedy film written and directed by Scott
What superhero is followed in the American comic book series that started as a horror comics anthology and introduced the fictional realm based on Norse mythology?,What is the name of the American comic book series that first appeared in October 1962 featuring
How many Grammy awards were won by an album named after the Joni Mitchell song from Love Actually?,Both Sides Now is a concept album by Canadian singer-songwriter Joni Mitchell
Do both Lancaster Cathedral and Peel Cathedral belong to the Catholic religion?,Are Lancaster Cathedral and Cathedral Isle of Man both Roman Catholic churches?
Text Me Merry Christmas is a song performed by Kristen Bell and a group that originated at what univeristy?,Text Me Merry Christmas is a song performed by a professional a cappella group which
Which writer died later Agatha Christie or Clement Greenberg?,Who was born first Clement Greenberg or Agatha Christie?
